;;;;Utility;Suppressed;Transformation
Fars;Loss;p-uniqueness (dankar);0.008;0.04323019201173787;0.0;(40%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Entropy;p-uniqueness (dankar);0.009;0.125;0.0;(0%, 0%, 0%, 100%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (dankar);0.009;0.04323019201173787;0.0;(40%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Entropy;p-uniqueness (dankar);0.01;0.125;0.0;(0%, 0%, 0%, 100%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (dankar);0.01;0.04323019201173787;0.0;(40%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Entropy;p-uniqueness (pitman);0.001;0.17725875983140443;0.0;(0%, 0%, 33%, 100%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (pitman);0.001;0.08228287747703983;0.0;(60%, 0%, 33%, 33%, 0%, 0%, 0%, 0%)
Fars;Entropy;p-uniqueness (pitman);0.002;0.17725875983140443;0.0;(0%, 0%, 33%, 100%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (pitman);0.002;0.08228287747703983;0.0;(60%, 0%, 33%, 33%, 0%, 0%, 0%, 0%)
Fars;Entropy;p-uniqueness (pitman);0.003;0.17641836560780222;0.0;(20%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Loss;p-uniqueness (pitman);0.003;0.057890092596482284;0.0;(20%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (pitman);0.004;0.14682954694917522;0.0;(0%, 0%, 33%, 67%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (pitman);0.004;0.057890092596482284;0.0;(20%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (pitman);0.005;0.14682954694917522;0.0;(0%, 0%, 33%, 67%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (pitman);0.005;0.057890092596482284;0.0;(20%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (pitman);0.006;0.14682954694917522;0.0;(0%, 0%, 33%, 67%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (pitman);0.006;0.057890092596482284;0.0;(20%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (pitman);0.007;0.14682954694917522;0.0;(0%, 0%, 33%, 67%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (pitman);0.007;0.057890092596482284;0.0;(20%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (pitman);0.008;0.13244440054482454;0.0;(40%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (pitman);0.008;0.04323019201173787;0.0;(40%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Entropy;p-uniqueness (pitman);0.009;0.125;0.0;(0%, 0%, 0%, 100%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (pitman);0.009;0.04323019201173787;0.0;(40%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Entropy;p-uniqueness (pitman);0.01;0.125;0.0;(0%, 0%, 0%, 100%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (pitman);0.01;0.04323019201173787;0.0;(40%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Entropy;p-uniqueness (zayatz);0.001;0.20368987794036678;1.1799439254188255;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (zayatz);0.001;0.09433515566030093;1.673320982394959;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (zayatz);0.002;0.19308547355970557;0.0;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (zayatz);0.002;0.08256840963791906;0.4042125286069529;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (zayatz);0.003;0.19308547355970557;0.0;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (zayatz);0.003;0.07882663266647143;0.0;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (zayatz);0.004;0.18950553449543814;2.328184907417498;(80%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (zayatz);0.004;0.07649730814666642;1.2086747178933395;(40%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (zayatz);0.005;0.18247554570249866;1.5782121521344998;(80%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (zayatz);0.005;0.06954636170613869;0.468609132429139;(40%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (zayatz);0.006;0.17643575704451855;0.9025431704924853;(80%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (zayatz);0.006;0.06514438691518513;0.0;(40%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (zayatz);0.007;0.17109515528732258;0.2843357737994987;(80%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (zayatz);0.007;0.06514438691518513;0.0;(40%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (zayatz);0.008;0.16889765888192765;0.0;(80%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (zayatz);0.008;0.06514438691518513;0.0;(40%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (zayatz);0.009;0.16889765888192765;0.0;(80%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (zayatz);0.009;0.06514438691518513;0.0;(40%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (zayatz);0.01;0.16889765888192765;0.0;(80%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (zayatz);0.01;0.06514438691518513;0.0;(40%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (snb);0.001;0.2327618801579839;4.233333663572327;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (snb);0.001;0.12255978732497033;4.701942796001466;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (snb);0.002;0.2327618801579839;4.233333663572327;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (snb);0.002;0.12255978732497033;4.701942796001466;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (snb);0.003;0.2327618801579839;4.233333663572327;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (snb);0.003;0.12255978732497033;4.701942796001466;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (snb);0.004;0.2327618801579839;4.233333663572327;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (snb);0.004;0.12255978732497033;4.701942796001466;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (snb);0.005;0.2327618801579839;4.233333663572327;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (snb);0.005;0.12255978732497033;4.701942796001466;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (snb);0.006;0.2327618801579839;4.233333663572327;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (snb);0.006;0.12255978732497033;4.701942796001466;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (snb);0.007;0.2327618801579839;4.233333663572327;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (snb);0.007;0.12255978732497033;4.701942796001466;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (snb);0.008;0.2327618801579839;4.233333663572327;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (snb);0.008;0.12255978732497033;4.701942796001466;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (snb);0.009;0.2327618801579839;4.233333663572327;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (snb);0.009;0.12255978732497033;4.701942796001466;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Fars;Entropy;p-uniqueness (snb);0.01;0.2327618801579839;4.233333663572327;(100%, 0%, 0%, 33%, 0%, 0%, 0%, 0%)
Fars;Loss;p-uniqueness (snb);0.01;0.12255978732497033;4.701942796001466;(60%, 0%, 0%, 33%, 0%, 0%, 33%, 0%)
Atus;Entropy;p-uniqueness (dankar);0.001;0.10529027826515397;5.464781837096873;(0%, 0%, 0%, 0%, 50%, 0%, 0%, 0%, 50%)
Atus;Loss;p-uniqueness (dankar);0.001;0.03801742729004031;1.4390276920109855;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (dankar);0.002;0.10473100375752835;4.543507407469221;(0%, 20%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (dankar);0.002;0.03801564751455012;1.4388422502980975;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (dankar);0.003;0.08506921524028693;2.576341717153173;(0%, 20%, 0%, 0%, 50%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (dankar);0.003;0.024786395798596178;1.131194448616883;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (dankar);0.004;0.07421224580203564;1.8199249702829656;(0%, 40%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (dankar);0.004;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (dankar);0.005;0.06777139447753572;2.2744426085714866;(0%, 20%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (dankar);0.005;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (dankar);0.006;0.06466766719482443;2.849311918524329;(0%, 0%, 0%, 0%, 50%, 0%, 0%, 0%, 50%)
Atus;Loss;p-uniqueness (dankar);0.006;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (dankar);0.007;0.060742539565239846;3.104665157171124;(0%, 0%, 0%, 0%, 50%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (dankar);0.007;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (dankar);0.008;0.05484145227481647;0.0;(0%, 0%, 0%, 0%, 0%, 0%, 0%, 33%, 50%)
Atus;Loss;p-uniqueness (dankar);0.008;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (dankar);0.009;0.04638461355402373;0.0;(0%, 0%, 0%, 0%, 0%, 0%, 0%, 33%, 0%)
Atus;Loss;p-uniqueness (dankar);0.009;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (dankar);0.01;0.04638461355402373;0.0;(0%, 0%, 0%, 0%, 0%, 0%, 0%, 33%, 0%)
Atus;Loss;p-uniqueness (dankar);0.01;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (pitman);0.001;0.10529027826515397;5.464781837096873;(0%, 0%, 0%, 0%, 50%, 0%, 0%, 0%, 50%)
Atus;Loss;p-uniqueness (pitman);0.001;0.03801742729004031;1.4390276920109855;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (pitman);0.002;0.10473100375752835;4.543507407469221;(0%, 20%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (pitman);0.002;0.03801564751455012;1.4388422502980975;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (pitman);0.003;0.08506921524028693;2.576341717153173;(0%, 20%, 0%, 0%, 50%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (pitman);0.003;0.024786395798596178;1.131194448616883;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (pitman);0.004;0.07421224580203564;1.8199249702829656;(0%, 40%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (pitman);0.004;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (pitman);0.005;0.06777139447753572;2.2744426085714866;(0%, 20%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (pitman);0.005;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (pitman);0.006;0.06466766719482443;2.849311918524329;(0%, 0%, 0%, 0%, 50%, 0%, 0%, 0%, 50%)
Atus;Loss;p-uniqueness (pitman);0.006;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (pitman);0.007;0.060742539565239846;3.104665157171124;(0%, 0%, 0%, 0%, 50%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (pitman);0.007;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (pitman);0.008;0.05484145227481647;0.0;(0%, 0%, 0%, 0%, 0%, 0%, 0%, 33%, 50%)
Atus;Loss;p-uniqueness (pitman);0.008;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (pitman);0.009;0.04638461355402373;0.0;(0%, 0%, 0%, 0%, 0%, 0%, 0%, 33%, 0%)
Atus;Loss;p-uniqueness (pitman);0.009;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (pitman);0.01;0.04638461355402373;0.0;(0%, 0%, 0%, 0%, 0%, 0%, 0%, 33%, 0%)
Atus;Loss;p-uniqueness (pitman);0.01;0.022442763403297844;0.8906765470011293;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (zayatz);0.001;0.11979003246610836;2.370872299273254;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Loss;p-uniqueness (zayatz);0.001;0.038833301947706594;1.5230327879492558;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (zayatz);0.002;0.10569097588373087;2.932018922472383;(0%, 60%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (zayatz);0.002;0.030029465025235298;0.6060235177180285;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (zayatz);0.003;0.09410015368085439;3.033270097709239;(0%, 40%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (zayatz);0.003;0.024313438409250866;0.0;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (zayatz);0.004;0.08412356381054222;2.4187162611983615;(0%, 40%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (zayatz);0.004;0.018098045292321202;0.07139505946188524;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (zayatz);0.005;0.0750249359522971;1.8707359996142814;(0%, 40%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (zayatz);0.005;0.017415811030882227;0.0;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (zayatz);0.006;0.06682979248324769;1.3702288165295327;(0%, 40%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (zayatz);0.006;0.01622421506179241;0.24608115300239403;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (zayatz);0.007;0.05873025875787536;0.9056973257450585;(0%, 40%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (zayatz);0.007;0.013854542470898968;0.0;(0%, 20%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (zayatz);0.008;0.0517798357306747;0.4689820918937864;(0%, 40%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (zayatz);0.008;0.011085446397839949;0.4689820918937864;(0%, 40%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Entropy;p-uniqueness (zayatz);0.009;0.04516374275320608;0.05396353845041196;(0%, 40%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (zayatz);0.009;0.006950635427849197;0.05396353845041196;(0%, 40%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Entropy;p-uniqueness (zayatz);0.01;0.042946588568620846;0.7714375256141366;(0%, 20%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Loss;p-uniqueness (zayatz);0.01;0.006412962983996052;0.0;(0%, 40%, 0%, 0%, 0%, 0%, 0%, 0%, 0%)
Atus;Entropy;p-uniqueness (snb);0.001;0.1514407021606746;4.565018646164231;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Loss;p-uniqueness (snb);0.001;0.05973381959293122;3.663957363241373;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (snb);0.002;0.1514407021606746;4.565018646164231;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Loss;p-uniqueness (snb);0.002;0.05973381959293122;3.663957363241373;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (snb);0.003;0.1514407021606746;4.565018646164231;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Loss;p-uniqueness (snb);0.003;0.05973381959293122;3.663957363241373;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (snb);0.004;0.1514407021606746;4.565018646164231;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Loss;p-uniqueness (snb);0.004;0.05973381959293122;3.663957363241373;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (snb);0.005;0.1514407021606746;4.565018646164231;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Loss;p-uniqueness (snb);0.005;0.05973381959293122;3.663957363241373;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (snb);0.006;0.1514407021606746;4.565018646164231;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Loss;p-uniqueness (snb);0.006;0.05973381959293122;3.663957363241373;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (snb);0.007;0.1514407021606746;4.565018646164231;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Loss;p-uniqueness (snb);0.007;0.05973381959293122;3.663957363241373;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (snb);0.008;0.1514407021606746;4.565018646164231;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Loss;p-uniqueness (snb);0.008;0.05973381959293122;3.663957363241373;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (snb);0.009;0.1514407021606746;4.565018646164231;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Loss;p-uniqueness (snb);0.009;0.05973381959293122;3.663957363241373;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Entropy;p-uniqueness (snb);0.01;0.1514407021606746;4.565018646164231;(0%, 40%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Atus;Loss;p-uniqueness (snb);0.01;0.05973381959293122;3.663957363241373;(0%, 60%, 0%, 0%, 0%, 0%, 50%, 0%, 0%)
Ihis;Entropy;p-uniqueness (dankar);0.001;0.16541559590639832;7.059130090892028;(0%, 50%, 0%, 0%, 25%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (dankar);0.001;0.028916836813353008;0.0;(40%, 0%, 0%, 33%, 50%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (dankar);0.002;0.16207125775506445;8.321547309435076;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (dankar);0.002;0.028916836813353008;0.0;(40%, 0%, 0%, 33%, 50%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (dankar);0.003;0.1346257401883223;3.060986808590503;(20%, 0%, 0%, 0%, 25%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (dankar);0.003;0.028916836813353008;0.0;(40%, 0%, 0%, 33%, 50%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (dankar);0.004;0.13442007630472086;5.748367831192858;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (dankar);0.004;0.028916836813353008;0.0;(40%, 0%, 0%, 33%, 50%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (dankar);0.005;0.1304792296142774;7.083847226318471;(0%, 0%, 0%, 0%, 50%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (dankar);0.005;0.022805073948159994;0.0;(20%, 0%, 0%, 33%, 50%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (dankar);0.006;0.10984186180198378;3.4451497439472343;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (dankar);0.006;0.02212435906558335;0.0;(40%, 0%, 0%, 33%, 25%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (dankar);0.007;0.10029520869363623;2.5811392337185297;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (dankar);0.007;0.02212435906558335;0.0;(40%, 0%, 0%, 33%, 25%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (dankar);0.008;0.09235088175409202;1.7869232109821165;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (dankar);0.008;0.01604410572936466;0.0;(20%, 0%, 0%, 33%, 25%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (dankar);0.009;0.08495760696988283;1.0482579027803844;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (dankar);0.009;0.01604410572936466;0.0;(20%, 0%, 0%, 33%, 25%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (dankar);0.01;0.07815747404222467;0.3549213073437542;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (dankar);0.01;0.01604410572936466;0.0;(20%, 0%, 0%, 33%, 25%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (pitman);0.001;0.16541559590639832;7.059130090892028;(0%, 50%, 0%, 0%, 25%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (pitman);0.001;0.028916836813353008;0.0;(40%, 0%, 0%, 33%, 50%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (pitman);0.002;0.16207125775506445;8.321547309435076;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (pitman);0.002;0.028916836813353008;0.0;(40%, 0%, 0%, 33%, 50%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (pitman);0.003;0.1346257401883223;3.060986808590503;(20%, 0%, 0%, 0%, 25%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (pitman);0.003;0.028916836813353008;0.0;(40%, 0%, 0%, 33%, 50%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (pitman);0.004;0.13442007630472086;5.748367831192858;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (pitman);0.004;0.028916836813353008;0.0;(40%, 0%, 0%, 33%, 50%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (pitman);0.005;0.1304792296142774;7.083847226318471;(0%, 0%, 0%, 0%, 50%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (pitman);0.005;0.022805073948159994;0.0;(20%, 0%, 0%, 33%, 50%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (pitman);0.006;0.10984186180198378;3.4451497439472343;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (pitman);0.006;0.02212435906558335;0.0;(40%, 0%, 0%, 33%, 25%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (pitman);0.007;0.10029520869363623;2.5811392337185297;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (pitman);0.007;0.02212435906558335;0.0;(40%, 0%, 0%, 33%, 25%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (pitman);0.008;0.09235088175409202;1.7869232109821165;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (pitman);0.008;0.01604410572936466;0.0;(20%, 0%, 0%, 33%, 25%, 0%, 0%, 0%, 0%)
Ihis;Entropy;p-uniqueness (pitman);0.009;0.08495760696988283;1.0482579027803844;(0%, 0%, 0%, 0%, 75%, 0%, 0%, 0%, 0%)
Ihis;Loss;p-uniqueness (pitman);0.009;0.01604410572936466;0.0;(20%, 0%, 0%, 33%, 25%, 0%, 0%, 0%, 0%)
